Run accession,reference_id,aligned_reads,covered_bases,species,common_name,SARS2_aligned_reads,total_reads,preprocessed_reads,sample,Sample name,Collection date,description,Isolation source
CRR710778,NC_004926.1,0,0,Andrias davidianus,Chinese salamander,0,113021718,71757562,WS-2-1,Env_0746,2020-02-05,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells)
CRR710778,NC_003408.1,0,0,Coturnix japonica,quail,0,113021718,71757562,WS-2-1,Env_0746,2020-02-05,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells)
CRR710778,NC_011710.1,0,0,Larimichthys crocea,yellow croaker (fish),0,113021718,71757562,WS-2-1,Env_0746,2020-02-05,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells)
CRR710778,NC_002080.2,0,0,Erinaceus europaeus,European hedgehog,0,113021718,71757562,WS-2-1,Env_0746,2020-02-05,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells)
CRR710778,NC_002008.4,0,0,Canis lupus,dog,0,113021718,71757562,WS-2-1,Env_0746,2020-02-05,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells)
CRR710778,NC_026459.1,0,0,Streptopelia chinensis,spotted dove,0,113021718,71757562,WS-2-1,Env_0746,2020-02-05,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells)
CRR710778,NC_005033.1,0,0,Hemiechinus auritus,long-eared hedgehog,0,113021718,71757562,WS-2-1,Env_0746,2020-02-05,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells)
CRR710778,NC_003489.1,0,0,Ictalurus punctatus,catfish,0,113021718,71757562,WS-2-1,Env_0746,2020-02-05,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells)
CRR710778,NC_012920.1,246,1367,Homo sapiens,human,0,113021718,71757562,WS-2-1,Env_0746,2020-02-05,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells)
CRR710778,NC_001913.1,0,0,Oryctolagus cuniculus,rabbit,0,113021718,71757562,WS-2-1,Env_0746,2020-02-05,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells)
CRR710778,NC_006853.1,0,0,Bos taurus,cow,0,113021718,71757562,WS-2-1,Env_0746,2020-02-05,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells)
CRR710778,NC_010288.1,0,0,Ctenopharyngodon idella,carp,0,113021718,71757562,WS-2-1,Env_0746,2020-02-05,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells)
CRR710778,KX964606.1,0,0,Erinaceus amurensis,Amur hedgehog,0,113021718,71757562,WS-2-1,Env_0746,2020-02-05,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells)
CRR710779,NC_029403.1,0,0,Paguma larvata,masked palm civet,0,121595488,121402170,WS-2-1,Env_0746,2020-02-05,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells)
CRR710779,NC_012095.1,0,0,Sus scrofa,pig,0,121595488,121402170,WS-2-1,Env_0746,2020-02-05,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells)
CRR710779,NC_050263.1,0,0,Hystrix brachyura,Malayan porcupine,0,121595488,121402170,WS-2-1,Env_0746,2020-02-05,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells)
CRR710779,NC_021478.1,0,0,Rhizomys pruinosus,hoary bamboo rat,0,121595488,121402170,WS-2-1,Env_0746,2020-02-05,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells)
CRR710779,NC_020011.1,0,0,Channa maculata,snakehead fish,0,121595488,121402170,WS-2-1,Env_0746,2020-02-05,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells)
CRR710779,NC_028308.1,0,0,Felis margarita,sand cat,0,121595488,121402170,WS-2-1,Env_0746,2020-02-05,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells)
CRR710779,NC_023982.1,0,0,Amaurornis akool,brown bush hen,0,121595488,121402170,WS-2-1,Env_0746,2020-02-05,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells)
CRR710779,NC_030041.1,0,0,Ptyas mucosa,Oriental rat snake,0,121595488,121402170,WS-2-1,Env_0746,2020-02-05,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells)
CRR710779,NC_003192.1,0,0,Monopterus albus,swamp eel,0,121595488,121402170,WS-2-1,Env_0746,2020-02-05,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells)
CRR710779,NC_014686.1,0,0,Micropterus salmoides,Largemouth bass,0,121595488,121402170,WS-2-1,Env_0746,2020-02-05,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells)
CRR710779,NC_011389.1,0,0,Naja atra,Chinese cobra,0,121595488,121402170,WS-2-1,Env_0746,2020-02-05,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells)
CRR710779,NC_031867.1,0,0,Columba rupestris,pigeon,0,121595488,121402170,WS-2-1,Env_0746,2020-02-05,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells)
CRR710779,NC_036369.1,0,0,Otocyon megalotis,bat-eared fox,0,121595488,121402170,WS-2-1,Env_0746,2020-02-05,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells)
CRR710779,NC_040902.1,0,0,Gallus gallus,chicken,0,121595488,121402170,WS-2-1,Env_0746,2020-02-05,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells)
CRR710779,NC_022418.1,0,0,Anas poecilorhyncha,spot-billed duck,0,121595488,121402170,WS-2-1,Env_0746,2020-02-05,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells)
CRR710779,NC_020637.1,0,0,Mustela sibirica,Siberian weasel,0,121595488,121402170,WS-2-1,Env_0746,2020-02-05,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells)
CRR710779,NC_029888.1,0,0,Rattus tiomanicus,Mayalan field rat,0,121595488,121402170,WS-2-1,Env_0746,2020-02-05,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells)
CRR710779,NC_036430.1,0,0,Muntiacus putaoensis,leaf deer,0,121595488,121402170,WS-2-1,Env_0746,2020-02-05,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells)
CRR710779,NC_026063.1,0,0,Ovis orientalis,sheep,0,121595488,121402170,WS-2-1,Env_0746,2020-02-05,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells)
CRR710779,NC_013700.1,0,0,Nyctereutes procyonoides,raccoon dog,0,121595488,121402170,WS-2-1,Env_0746,2020-02-05,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells)
CRR710779,NC_023459.1,0,0,Vulpes zerda,fennec fox,0,121595488,121402170,WS-2-1,Env_0746,2020-02-05,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells)
CRR710779,AC_000022.2,0,0,Rattus norvegicus,brown rat,0,121595488,121402170,WS-2-1,Env_0746,2020-02-05,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells)
CRR710779,NC_020645.1,0,0,Arctonyx collaris,hog badger,0,121595488,121402170,WS-2-1,Env_0746,2020-02-05,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells)
CRR710779,NC_018367.1,0,0,Marmota himalayana,Himalayan marmot,0,121595488,121402170,WS-2-1,Env_0746,2020-02-05,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells)
CRR710779,NC_026723.1,0,0,Urocyon cinereoargenteus,gray fox,0,121595488,121402170,WS-2-1,Env_0746,2020-02-05,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells)
CRR710779,NC_028161.1,0,0,Capra aegagrus,goat,0,121595488,121402170,WS-2-1,Env_0746,2020-02-05,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells)
CRR710779,NC_004926.1,0,0,Andrias davidianus,Chinese salamander,0,121595488,121402170,WS-2-1,Env_0746,2020-02-05,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells)
CRR710779,NC_003408.1,0,0,Coturnix japonica,quail,0,121595488,121402170,WS-2-1,Env_0746,2020-02-05,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells)
CRR710779,NC_011710.1,0,0,Larimichthys crocea,yellow croaker (fish),0,121595488,121402170,WS-2-1,Env_0746,2020-02-05,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells)
CRR710779,NC_002080.2,0,0,Erinaceus europaeus,European hedgehog,0,121595488,121402170,WS-2-1,Env_0746,2020-02-05,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells)
CRR710779,NC_002008.4,0,0,Canis lupus,dog,0,121595488,121402170,WS-2-1,Env_0746,2020-02-05,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells)
CRR710779,NC_026459.1,0,0,Streptopelia chinensis,spotted dove,0,121595488,121402170,WS-2-1,Env_0746,2020-02-05,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells)
CRR710779,NC_005033.1,0,0,Hemiechinus auritus,long-eared hedgehog,0,121595488,121402170,WS-2-1,Env_0746,2020-02-05,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells)
CRR710779,NC_003489.1,0,0,Ictalurus punctatus,catfish,0,121595488,121402170,WS-2-1,Env_0746,2020-02-05,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells)
CRR710779,NC_012920.1,0,0,Homo sapiens,human,0,121595488,121402170,WS-2-1,Env_0746,2020-02-05,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells)
CRR710779,NC_001913.1,0,0,Oryctolagus cuniculus,rabbit,0,121595488,121402170,WS-2-1,Env_0746,2020-02-05,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells)
CRR710779,NC_006853.1,0,0,Bos taurus,cow,0,121595488,121402170,WS-2-1,Env_0746,2020-02-05,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells)
CRR710779,NC_010288.1,0,0,Ctenopharyngodon idella,carp,0,121595488,121402170,WS-2-1,Env_0746,2020-02-05,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells)
CRR710779,KX964606.1,0,0,Erinaceus amurensis,Amur hedgehog,0,121595488,121402170,WS-2-1,Env_0746,2020-02-05,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells)
CRR710780,NC_029403.1,0,0,Paguma larvata,masked palm civet,0,120664634,120413738,WS-2-1,Env_0746,2020-02-05,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells)
CRR710780,NC_012095.1,0,0,Sus scrofa,pig,0,120664634,120413738,WS-2-1,Env_0746,2020-02-05,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells)
CRR710780,NC_050263.1,0,0,Hystrix brachyura,Malayan porcupine,0,120664634,120413738,WS-2-1,Env_0746,2020-02-05,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells)
CRR710780,NC_021478.1,0,0,Rhizomys pruinosus,hoary bamboo rat,0,120664634,120413738,WS-2-1,Env_0746,2020-02-05,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells)
CRR710780,NC_020011.1,0,0,Channa maculata,snakehead fish,0,120664634,120413738,WS-2-1,Env_0746,2020-02-05,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells)
CRR710780,NC_028308.1,0,0,Felis margarita,sand cat,0,120664634,120413738,WS-2-1,Env_0746,2020-02-05,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells)
CRR710780,NC_023982.1,0,0,Amaurornis akool,brown bush hen,0,120664634,120413738,WS-2-1,Env_0746,2020-02-05,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells)
CRR710780,NC_030041.1,0,0,Ptyas mucosa,Oriental rat snake,0,120664634,120413738,WS-2-1,Env_0746,2020-02-05,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells)
CRR710780,NC_003192.1,0,0,Monopterus albus,swamp eel,0,120664634,120413738,WS-2-1,Env_0746,2020-02-05,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells)
CRR710780,NC_014686.1,8,184,Micropterus salmoides,Largemouth bass,0,120664634,120413738,WS-2-1,Env_0746,2020-02-05,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells)
CRR710780,NC_011389.1,0,0,Naja atra,Chinese cobra,0,120664634,120413738,WS-2-1,Env_0746,2020-02-05,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells)
CRR710780,NC_031867.1,0,0,Columba rupestris,pigeon,0,120664634,120413738,WS-2-1,Env_0746,2020-02-05,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells)
CRR710780,NC_036369.1,0,0,Otocyon megalotis,bat-eared fox,0,120664634,120413738,WS-2-1,Env_0746,2020-02-05,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells)
CRR710780,NC_040902.1,0,0,Gallus gallus,chicken,0,120664634,120413738,WS-2-1,Env_0746,2020-02-05,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells)
CRR710780,NC_022418.1,0,0,Anas poecilorhyncha,spot-billed duck,0,120664634,120413738,WS-2-1,Env_0746,2020-02-05,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells)
CRR710780,NC_020637.1,0,0,Mustela sibirica,Siberian weasel,0,120664634,120413738,WS-2-1,Env_0746,2020-02-05,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells)
CRR710780,NC_029888.1,0,0,Rattus tiomanicus,Mayalan field rat,0,120664634,120413738,WS-2-1,Env_0746,2020-02-05,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells)
CRR710780,NC_036430.1,0,0,Muntiacus putaoensis,leaf deer,0,120664634,120413738,WS-2-1,Env_0746,2020-02-05,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells)
CRR710780,NC_026063.1,0,0,Ovis orientalis,sheep,0,120664634,120413738,WS-2-1,Env_0746,2020-02-05,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells)
CRR710780,NC_013700.1,0,0,Nyctereutes procyonoides,raccoon dog,0,120664634,120413738,WS-2-1,Env_0746,2020-02-05,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells)
CRR710780,NC_023459.1,0,0,Vulpes zerda,fennec fox,0,120664634,120413738,WS-2-1,Env_0746,2020-02-05,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells)
CRR710780,AC_000022.2,0,0,Rattus norvegicus,brown rat,0,120664634,120413738,WS-2-1,Env_0746,2020-02-05,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells)
CRR710780,NC_020645.1,0,0,Arctonyx collaris,hog badger,0,120664634,120413738,WS-2-1,Env_0746,2020-02-05,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells)
CRR710780,NC_018367.1,0,0,Marmota himalayana,Himalayan marmot,0,120664634,120413738,WS-2-1,Env_0746,2020-02-05,RNA sequencing of total nucleic acids from environmental swabs for metagenomics,West Wine of HSM (Sewers or sewerage wells)
